Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.01539,0,0.21667,0,0,0,521.64,53.257,4.8889E-15,-1.4417,69.054,-8.8558E-16,107.95,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/base_link.STL,,履带-207;履带-208;履带-203;履带-211;履带-209;履带-205;履带-212;履带-210;履带-206;履带-204;履带-201;履带-200;履带-196;履带-192;履带-188;履带-191;履带-197;履带-195;履带-198;履带-190;履带-202;履带-194;履带-199;履带-193;履带-189;履带-185;履带-184;履带-182;履带-181;履带-180;履带-179;履带-176;履带-171;履带-173;履带-186;履带-187;履带-175;履带-183;履带-177;履带-174;履带-172;履带-178;履带-116;履带-112;履带-110;履带-109;履带-127;履带-115;履带-113;履带-114;履带-106;履带-103;履带-102;履带-97;履带-101;履带-107;履带-96;履带-105;履带-104;履带-100;履带-108;履带-95;履带-99;履带-98;链轮-4;履带-170;链轮-3;链轮-1;链轮-2;履带-36;履带-86;履带-87;履带-85;履带-93;履带-91;履带-92;履带-88;履带-90;履带-94;履带-89;履带-83;履带-80;履带-82;履带-78;履带-79;履带-81;履带-75;履带-77;履带-84;履带-76;底盘-1,基坐标系,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
cabin_Link,-0.11405,-0.064813,0.45143,0,0,0,1216.8,304.73,14.815,16.457,304.96,-0.2083,315.38,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/cabin_Link.STL,1,1,1,1,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/cabin_Link.STL,,驾驶舱-1;顶棚支架-2/铝型材-1;超长铝型材-1;超长铝型材-2;顶棚支架-2/顶棚钣金2-1;顶棚支架-2/顶棚钣金1-1,坐标系1,基准轴1,cabin_joint,revolute,0,0,0.49,0,0,0,base_link,0,0,-1,0,0,-6.28,6.28,,,,,,,,
rev_Link,0.200526630689212,-0.0194119141687121,-0.00195878179254366,0,0,0,26.6751421416071,0.822138767438788,-0.07474442058596,-0.0510749624287177,0.920226579535997,-0.0627981420604525,0.618651057518904,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/rev_Link.STL,1,1,1,1,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/rev_Link.STL,,大臂旋转关节-1,坐标系2,基准轴2,rev_joint,revolute,0.86391,0,0.175,0,0,0,cabin_Link,0,0,1,0,0,-6.28,6.28,,,,,,,,
boom_Link,0.241799297015019,-1.13694434907406,-1.23892902899656E-16,0,0,0,70.1408263729102,19.3852712358353,8.35058399479074,-3.16928164001285E-16,5.90154931865145,4.67379686962877E-16,25.0339113404936,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/boom_Link.STL,1,1,1,1,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/boom_Link.STL,,大臂-1,坐标系3,基准轴3,boom_joint,revolute,0.2899,0,0.315,-1.5708,0,0,rev_Link,0,0,-1,0,0,-6.28,6.28,,,,,,,,
stick_Link,0.330640751648591,-0.262689444878419,1.41060556833889E-16,0,0,0,27.8858892712718,0.754109119841832,1.61127289162212,-5.39279323153356E-17,4.41810018015841,7.63231073063206E-17,5.11963307486665,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/stick_Link.STL,1,1,1,1,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/stick_Link.STL,,小臂-1,坐标系4,基准轴4,stick_joint,revolute,0.97568,-1.9806,0,0,0,-1.1131,boom_Link,0,0,-1,0,0,-6.28,6.28,,,,,,,,
bucket_Link,0.202891271683752,0.316327322352407,1.41814808039781E-16,0,0,0,29.7286200281155,2.32184317184921,-0.0201444941065581,1.36242493634409E-17,1.50386495773506,-6.13021683273387E-16,1.84730258236483,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/bucket_Link.STL,1,1,1,1,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/bucket_Link.STL,,铲斗-1,坐标系5,基准轴5,bucket_joint,revolute,1.1312,-0.55725,0,0,0,-0.45773,stick_Link,0,0,-1,0,0,-6.28,6.28,,,,,,,,
pedal1_Link,0.00217806887205035,0.126505998261783,-0.0334247445708572,0,0,0,0.958677940386786,0.0287216441999266,-0.00358246258675839,-1.31088244066506E-05,0.00345301909479394,0.00102468766664704,0.0312175029585488,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/pedal1_Link.STL,1,1,1,1,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/pedal1_Link.STL,,脚踏-1,坐标系6,基准轴6,pedal1_joint,revolute,0.44391,0.22014,0.38,1.5708,0,3.1416,cabin_Link,0,0,-1,0,0,-6.28,6.28,,,,,,,,
pedal2_Link,-0.0019607192570324,0.126506684251541,0.000977562853780437,0,0,0,0.958679528351192,0.0287218882726506,-0.00358251925575157,1.30998629446853E-05,0.00345303510278483,-0.00102472922003058,0.0312177570644897,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/pedal2_Link.STL,1,1,1,1,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/pedal2_Link.STL,,脚踏镜像-1,坐标系7,基准轴7,pedal2_joint,revolute,0.43977,0.072584,0.38,1.5708,0,-3.1416,cabin_Link,0,0,1,0,0,-6.28,6.28,,,,,,,,
bulldozer_Link,-0.922911969612226,0.013191235264968,-1.52463049132849E-16,0,0,0,90.1137030111788,13.6384487172176,0.0796847181330669,0.0174819866988857,21.8698212511802,0.00148808684628118,9.36186151810711,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/bulldozer_Link.STL,1,1,1,1,0,0,0,0,0,0,package://CAT303CR_urdf1125/meshes/bulldozer_Link.STL,,推杆-1,坐标系8,基准轴8,bulldozer_joint,revolute,0.475,0,0.21,1.5708,0,3.1416,base_link,0,0,-1,0,0,-6.28,6.28,,,,,,,,
